time,well,iptg,strain,rbs,temp,OD600,fluor,GFP_high,GFP_low
22500.0,F11,0.01875,GFP10,RBS0.25,37.13333333333333,0.6804583587994179,GFP,43114.5,277.75
22500.0,G3,0.01875,GFP75,RBS1,37.13333333333333,0.8516583361973366,GFP,inf,1039.75
22500.0,G4,0.01875,GFP10,RBS4,37.13333333333333,0.4416583099712928,GFP,4669.5,30.75
22500.0,G5,0.01875,GFP50,RBS0.5,37.13333333333333,0.6516583481182655,GFP,inf,1019.75
22500.0,G6,0.01875,GFP75,RBS4,37.13333333333333,0.7450583496441444,GFP,inf,1292.75
22500.0,G7,0.01875,GFP10,RBS0.25,37.13333333333333,0.6867583313335975,GFP,46449.5,300.75
22500.0,G9,0.01875,GFP75,RBS1,37.13333333333333,0.7509583154072365,GFP,inf,682.75
22500.0,G10,0.01875,GFP75,RBS0.5,37.13333333333333,0.9791583338131508,GFP,inf,930.75
22500.0,G11,0.01875,GFP50,RBS0.25,37.13333333333333,0.6397583403935035,GFP,inf,1033.75
23400.0,B3,0.01875,GFP10,RBS1,37.233333333333334,0.8763666556527218,GFP,15919.666666666666,98.08333333333333
23400.0,B4,0.01875,GFP75,RBS0.125,37.233333333333334,0.5078666613747677,GFP,42812.666666666664,265.0833333333333
23400.0,B6,0.01875,GFP25,RBS2,37.233333333333334,0.3707666800667842,GFP,47391.666666666664,299.0833333333333
23400.0,B7,0.01875,GFP25,RBS0.25,37.233333333333334,0.8333666728188595,GFP,37849.666666666664,239.08333333333334
23400.0,B8,0.01875,GFP10,RBS2,37.233333333333334,0.8424666927506527,GFP,26729.666666666668,167.08333333333334
23400.0,B9,0.01875,GFP10,RBS0.125,37.233333333333334,0.7893666432549556,GFP,12742.666666666666,80.08333333333333
23400.0,B10,0.01875,GFP25,RBS1,37.233333333333334,0.7712666795899471,GFP,44440.666666666664,284.0833333333333
23400.0,C2,0.01875,GFP50,RBS0.125,37.233333333333334,0.8582666919877132,GFP,61029.666666666664,400.0833333333333
23400.0,C3,0.01875,GFP25,RBS0.5,37.233333333333334,0.5891666815926632,GFP,47956.666666666664,310.0833333333333
23400.0,C4,0.01875,GFP50,RBS2,37.233333333333334,0.5599666641404232,GFP,inf,558.0833333333334
23400.0,C5,0.01875,GFP25,RBS4,37.233333333333334,0.6893666790177425,GFP,58909.666666666664,384.0833333333333
23400.0,C6,0.01875,GFP75,RBS2,37.233333333333334,0.529566685979565,GFP,inf,857.0833333333334
23400.0,C8,0.01875,GFP75,RBS4,37.233333333333334,0.5439666913201412,GFP,inf,910.0833333333334
23400.0,C9,0.01875,GFP25,RBS0.125,37.233333333333334,0.8105666444947323,GFP,45471.666666666664,292.0833333333333
