,gfp_rbs_foldx,codon,charging_rate,ATA_charged,ATA_uncharged,GFP,TTT_charged,TTT_uncharged,__GFP_rbs,__cellularProtein_rbs,cellularProtein,free ribosome,cellularProtein_max,cellularProtein_norm
19,0.1,0.7,100.0,0.08711111111111111,684.6666666666666,35.0,0.41523809523809524,1023.3333333333334,10.0,96.66666666666667,34107.333333333336,0.19333333333333333,34107.333333333336,1.0
20,0.1,0.7,250.0,0.2551111111111111,558.6666666666666,67.66666666666667,0.5222857142857142,836.0,10.0,96.66666666666667,69884.66666666667,0.3673333333333333,69884.66666666667,1.0
21,0.1,0.7,500.0,0.512888888888889,365.3333333333333,89.0,0.6788571428571428,562.0,10.0,98.33333333333333,96472.33333333333,0.5046666666666667,96533.66666666667,0.9993646430778899
22,0.1,0.7,1000.0,0.6795555555555556,240.33333333333334,106.0,0.8188571428571428,317.0,10.0,98.33333333333333,112427.66666666667,0.5533333333333333,112541.0,0.9989929596028707
23,0.1,0.7,5000.0,0.936,48.0,123.66666666666667,0.9556190476190476,77.66666666666667,10.0,98.66666666666667,124755.33333333333,0.6173333333333334,124755.33333333333,1.0
24,0.1,0.9,50.0,0.03866666666666667,721.0,18.333333333333332,0.37466666666666665,1094.3333333333333,10.0,96.0,17795.666666666668,0.08933333333333333,17795.666666666668,1.0
25,0.1,0.9,100.0,0.09422222222222223,679.3333333333334,34.333333333333336,0.408,1036.0,10.0,95.0,34112.0,0.18133333333333335,34112.0,1.0
26,0.1,0.9,250.0,0.23555555555555555,573.3333333333334,64.0,0.5222857142857142,836.0,10.0,97.33333333333333,69894.0,0.35,69894.0,1.0
27,0.1,0.9,500.0,0.4728888888888889,395.3333333333333,94.66666666666667,0.6801904761904761,559.6666666666666,10.0,97.0,96541.33333333333,0.48733333333333334,96568.66666666667,0.9997169544296631
28,0.1,0.9,1000.0,0.7035555555555555,222.33333333333334,103.33333333333333,0.8060952380952381,339.3333333333333,10.0,99.33333333333333,112376.33333333333,0.5533333333333333,112443.0,0.9994071070082916
29,0.1,0.9,5000.0,0.932,51.0,121.33333333333333,0.9533333333333333,81.66666666666667,10.0,98.66666666666667,124671.0,0.6106666666666666,124671.0,1.0
30,0.3,0.1,50.0,0.03866666666666667,721.0,51.666666666666664,0.3958095238095238,1057.3333333333333,10.0,96.66666666666667,17769.333333333332,0.088,17786.666666666668,0.9990254872563716
31,0.3,0.1,100.0,0.08488888888888889,686.3333333333334,100.33333333333333,0.40685714285714286,1038.0,10.0,97.33333333333333,34049.333333333336,0.17333333333333334,34101.666666666664,0.9984653731489176
32,0.3,0.1,250.0,0.2511111111111111,561.6666666666666,204.66666666666666,0.5365714285714286,811.0,10.0,97.0,69780.66666666667,0.3546666666666667,69845.0,0.9990789128307921
33,0.3,0.1,500.0,0.5008888888888889,374.3333333333333,277.6666666666667,0.6611428571428571,593.0,10.0,98.0,96447.33333333333,0.484,96559.0,0.9988435395285092
34,0.3,0.1,1000.0,0.7017777777777778,223.66666666666666,322.6666666666667,0.8158095238095239,322.3333333333333,10.0,98.33333333333333,112364.33333333333,0.5606666666666666,112472.0,0.9990427247077791
35,0.3,0.1,5000.0,0.9315555555555555,51.333333333333336,378.0,0.9573333333333333,74.66666666666667,10.0,99.33333333333333,124549.33333333333,0.6106666666666666,124654.33333333333,0.99915767067865
36,0.3,0.3,50.0,0.03955555555555556,720.3333333333334,57.333333333333336,0.36666666666666664,1108.3333333333333,10.0,96.66666666666667,17773.666666666668,0.08733333333333333,17787.333333333332,0.9992316629811477
37,0.3,0.3,100.0,0.09911111111111111,675.6666666666666,99.0,0.4180952380952381,1018.3333333333334,10.0,95.33333333333333,34058.666666666664,0.174,34103.0,0.9987000166163289
38,0.3,0.3,250.0,0.25466666666666665,559.0,208.66666666666666,0.5508571428571428,786.0,10.0,97.0,69778.0,0.354,69853.66666666667,0.9989167831800764
39,0.3,0.3,500.0,0.47955555555555557,390.3333333333333,282.3333333333333,0.663047619047619,589.6666666666666,10.0,98.0,96503.66666666667,0.4693333333333333,96503.66666666667,1.0
40,0.3,0.3,1000.0,0.6928888888888889,230.33333333333334,331.6666666666667,0.8213333333333332,312.6666666666667,10.0,96.33333333333333,112327.33333333333,0.562,112374.66666666667,0.9995787900001185
41,0.3,0.3,5000.0,0.9293333333333333,53.0,377.3333333333333,0.9563809523809524,76.33333333333333,10.0,96.33333333333333,124734.0,0.584,124819.66666666667,0.9993136765306749
42,0.3,0.5,50.0,0.04133333333333333,719.0,63.0,0.38,1085.0,10.0,94.66666666666667,17779.333333333332,0.09133333333333332,17791.0,0.9993442377231933
43,0.3,0.5,100.0,0.09066666666666667,682.0,101.0,0.4118095238095238,1029.3333333333333,10.0,96.66666666666667,34080.333333333336,0.19733333333333333,34106.0,0.9992474442424598
44,0.3,0.5,250.0,0.2382222222222222,571.3333333333334,201.66666666666666,0.5310476190476191,820.6666666666666,10.0,98.33333333333333,69827.0,0.3393333333333333,69857.66666666667,0.9995610121532831
45,0.3,0.5,500.0,0.49066666666666664,382.0,289.0,0.6556190476190475,602.6666666666666,10.0,98.33333333333333,96474.66666666667,0.47533333333333333,96524.66666666667,0.999481997693163
46,0.3,0.5,1000.0,0.7208888888888888,209.33333333333334,329.3333333333333,0.8137142857142857,326.0,10.0,99.33333333333333,112361.0,0.5766666666666667,112522.33333333333,0.9985662105596815
47,0.3,0.5,5000.0,0.9306666666666666,52.0,372.0,0.9577142857142857,74.0,10.0,99.0,124781.0,0.5973333333333334,124781.66666666667,0.9999946573348114
48,0.3,0.7,50.0,0.035555555555555556,723.3333333333334,59.0,0.38380952380952377,1078.3333333333333,10.0,95.33333333333333,17786.0,0.09266666666666667,17795.333333333332,0.999475517926048
49,0.3,0.7,100.0,0.08888888888888889,683.3333333333334,98.0,0.40838095238095234,1035.3333333333333,10.0,95.33333333333333,34092.666666666664,0.18733333333333335,34107.333333333336,0.9995699849494731
