,gfp_rbs_foldx,codon,ribosome_copy,ATA_charged,ATA_uncharged,GFP,TTT_charged,TTT_uncharged,__GFP_rbs,__cellularProtein_rbs,cellularProtein,free ribosome,cellularProtein_max,cellularProtein_norm
75,3.0,0.9,2000,49.333333333333336,700.6666666666666,3695.6666666666665,655.6666666666666,1094.3333333333333,9.666666666666666,85.33333333333333,104208.66666666667,299.0,104501.66666666667,0.9971962169662366
76,10.0,0.1,5,741.6666666666666,8.333333333333334,135.33333333333334,1736.0,14.0,10.0,100.0,1254.6666666666667,3.3333333333333335,1289.3333333333333,0.9731127197518098
77,10.0,0.1,25,712.3333333333334,37.666666666666664,613.6666666666666,1693.6666666666667,56.333333333333336,10.0,100.0,6211.0,15.333333333333334,6312.333333333333,0.9839467708718382
78,10.0,0.1,100,601.0,149.0,2290.6666666666665,1558.6666666666667,191.33333333333334,9.666666666666666,99.66666666666667,23099.666666666668,61.0,23599.666666666668,0.9788132600742948
79,10.0,0.1,500,212.0,538.0,7367.0,1002.6666666666666,747.3333333333334,10.0,97.33333333333333,74206.0,190.0,77629.66666666667,0.9558974447054175
80,10.0,0.1,2000,52.666666666666664,697.3333333333334,9255.0,776.0,974.0,6.666666666666667,86.0,98438.33333333333,267.3333333333333,104434.66666666667,0.942582922656589
81,10.0,0.3,5,742.6666666666666,7.333333333333333,124.66666666666667,1740.3333333333333,9.666666666666666,10.0,100.0,1264.3333333333333,3.3333333333333335,1291.0,0.9793441776400722
82,10.0,0.3,25,720.3333333333334,29.666666666666668,613.3333333333334,1691.3333333333333,58.666666666666664,10.0,100.0,6177.666666666667,16.0,6309.0,0.9791831774713373
83,10.0,0.3,100,592.3333333333334,157.66666666666666,2307.6666666666665,1528.0,222.0,10.0,99.0,23180.0,56.666666666666664,23634.0,0.9807903867309808
84,10.0,0.3,500,236.33333333333334,513.6666666666666,7433.333333333333,989.0,761.0,9.666666666666666,97.33333333333333,74904.0,191.33333333333334,77637.0,0.9647977124309286
85,10.0,0.3,2000,48.333333333333336,701.6666666666666,10282.0,719.0,1031.0,9.333333333333334,89.33333333333333,99262.66666666667,272.3333333333333,104448.66666666667,0.9503488156861744
86,10.0,0.7,5,739.6666666666666,10.333333333333334,121.33333333333333,1736.6666666666667,13.333333333333334,10.0,100.0,1248.3333333333333,3.0,1290.6666666666667,0.9672004132231404
87,10.0,0.7,25,707.6666666666666,42.333333333333336,628.3333333333334,1695.6666666666667,54.333333333333336,10.0,100.0,6250.0,16.0,6339.666666666667,0.9858562490141437
88,10.0,0.7,100,576.0,174.0,2340.0,1480.0,270.0,10.0,100.0,23389.333333333332,53.0,23676.333333333332,0.9878781905982064
89,10.0,0.7,500,233.0,517.0,7674.333333333333,961.3333333333334,788.6666666666666,10.0,97.66666666666667,76154.33333333333,192.66666666666666,77686.66666666667,0.980275465545353
90,10.0,0.9,5,745.0,5.0,136.5,1741.0,9.0,10.0,100.0,1257.0,3.5,1296.0,0.9699074074074074
91,10.0,0.9,25,691.6666666666666,58.333333333333336,629.3333333333334,1668.0,82.0,10.0,100.0,6255.0,12.333333333333334,6324.0,0.9890891840607211
92,10.0,0.9,100,590.3333333333334,159.66666666666666,2317.6666666666665,1493.0,257.0,10.0,100.0,23435.333333333332,53.333333333333336,23609.0,0.992644048173719
93,10.0,0.9,500,230.0,520.0,7708.333333333333,974.6666666666666,775.3333333333334,9.666666666666666,98.0,76850.66666666667,193.66666666666666,77722.0,0.9887891030424677
94,10.0,0.9,2000,49.666666666666664,700.3333333333334,11718.0,645.0,1105.0,8.333333333333334,84.0,103588.0,293.0,104501.66666666667,0.9912569177525079
95,30.0,0.1,5,744.0,6.0,349.0,1736.0,14.0,10.0,100.0,1246.0,3.0,1289.3333333333333,0.9663908996897622
