,gfp_copy,codon,bind_rate,ATA_charged,ATA_uncharged,GFP,TTT_charged,TTT_uncharged,__GFP_rbs,__cellularProtein_rbs,cellularProtein,free ribosome,cellularProtein_max,cellularProtein_norm
37,2,0.3,3000.0,737.3333333333334,12.666666666666666,1.6666666666666667,1729.6666666666667,20.333333333333332,2.0,100.0,2989.6666666666665,490.3333333333333,3055.6666666666665,0.9784007854259845
38,2,0.3,10000.0,716.3333333333334,33.666666666666664,3.6666666666666665,1689.6666666666667,60.333333333333336,2.0,100.0,9694.666666666666,475.0,9694.666666666666,1.0
39,2,0.3,30000.0,652.3333333333334,97.66666666666667,9.666666666666666,1597.6666666666667,152.33333333333334,2.0,99.33333333333333,25388.666666666668,417.0,25461.333333333332,0.9971459991621283
40,2,0.3,100000.0,522.0,228.0,17.666666666666668,1406.6666666666667,343.3333333333333,2.0,98.66666666666667,56095.0,265.6666666666667,56142.0,0.9991628370916604
41,2,0.3,300000.0,444.6666666666667,305.3333333333333,28.666666666666668,1270.6666666666667,479.3333333333333,2.0,94.66666666666667,78835.66666666667,126.66666666666667,78860.0,0.9996914363006172
42,2,0.5,1000.0,744.3333333333334,5.666666666666667,1.5,1744.6666666666667,5.333333333333333,2.0,100.0,1036.0,496.6666666666667,1053.6666666666667,0.9832331540651692
43,2,0.5,3000.0,735.0,15.0,1.0,1728.6666666666667,21.333333333333332,2.0,99.66666666666667,2996.6666666666665,490.3333333333333,3057.3333333333335,0.98015699956389
44,2,0.5,10000.0,707.6666666666666,42.333333333333336,2.6666666666666665,1692.3333333333333,57.666666666666664,2.0,99.66666666666667,9668.0,469.6666666666667,9696.0,0.9971122112211221
45,2,0.5,30000.0,645.3333333333334,104.66666666666667,10.333333333333334,1589.6666666666667,160.33333333333334,2.0,99.33333333333333,25474.333333333332,411.3333333333333,25474.333333333332,1.0
46,2,0.5,100000.0,533.3333333333334,216.66666666666666,20.333333333333332,1412.0,338.0,2.0,98.33333333333333,56024.666666666664,280.6666666666667,56097.333333333336,0.9987046324245953
47,2,0.5,300000.0,434.0,316.0,32.0,1269.0,481.0,2.0,98.33333333333333,78825.33333333333,126.0,78838.66666666667,0.9998308782492515
48,2,0.7,1000.0,743.0,7.0,1.5,1743.6666666666667,6.333333333333333,2.0,100.0,1012.0,496.3333333333333,1048.3333333333333,0.965341812400636
49,2,0.7,3000.0,737.6666666666666,12.333333333333334,1.6666666666666667,1733.6666666666667,16.333333333333332,2.0,100.0,2973.6666666666665,489.3333333333333,3074.3333333333335,0.9672557736094545
50,2,0.7,10000.0,708.3333333333334,41.666666666666664,5.0,1683.6666666666667,66.33333333333333,2.0,99.66666666666667,9635.333333333334,470.0,9761.666666666666,0.987058220932218
51,2,0.7,30000.0,638.6666666666666,111.33333333333333,10.666666666666666,1610.6666666666667,139.33333333333334,2.0,100.0,25364.0,417.0,25492.333333333332,0.9949658067131295
52,2,0.7,100000.0,514.0,236.0,18.666666666666668,1414.3333333333333,335.6666666666667,2.0,98.0,56203.333333333336,274.3333333333333,56203.333333333336,1.0
53,2,0.7,300000.0,436.0,314.0,32.0,1264.3333333333333,485.6666666666667,2.0,97.66666666666667,78826.33333333333,113.66666666666667,78852.0,0.9996744956796698
54,2,0.9,1000.0,744.3333333333334,5.666666666666667,1.5,1747.3333333333333,2.6666666666666665,2.0,100.0,1032.0,497.0,1054.5,0.9786628733997155
55,2,0.9,3000.0,738.0,12.0,1.6666666666666667,1734.0,16.0,2.0,100.0,3004.0,492.0,3033.6666666666665,0.9902208548511153
56,2,0.9,10000.0,713.3333333333334,36.666666666666664,4.333333333333333,1699.0,51.0,2.0,99.66666666666667,9653.0,471.6666666666667,9742.666666666666,0.9907964965101957
57,2,0.9,30000.0,653.6666666666666,96.33333333333333,11.0,1606.3333333333333,143.66666666666666,2.0,99.66666666666667,25426.333333333332,421.3333333333333,25454.666666666668,0.998886910062333
58,2,0.9,100000.0,525.0,225.0,19.666666666666668,1407.0,343.0,2.0,97.33333333333333,56111.333333333336,269.6666666666667,56153.333333333336,0.9992520479639083
59,2,0.9,300000.0,417.6666666666667,332.3333333333333,29.333333333333332,1258.3333333333333,491.6666666666667,2.0,97.33333333333333,78842.66666666667,125.66666666666667,78866.66666666667,0.9996956889264581
60,5,0.1,1000.0,745.5,4.5,4.0,1746.5,3.5,5.0,100.0,981.5,497.5,1048.6666666666667,0.9359504132231404
61,5,0.1,3000.0,741.6666666666666,8.333333333333334,8.0,1732.6666666666667,17.333333333333332,5.0,99.66666666666667,3041.3333333333335,491.6666666666667,3092.6666666666665,0.9834015951713733
