time,well,iptg,strain,rbs,temp,OD600,fluor,GFP_high,GFP_low
1800.0,F10,0.01875,GFP75,RBS0.25,37.1,0.038741667444507286,GFP,3439.5,19.5
1800.0,F11,0.01875,GFP75,RBS0.5,37.1,0.03764166372517745,GFP,2235.5,13.5
1800.0,G3,0.01875,GFP50,RBS4,37.1,0.037041668469707176,GFP,2610.5,16.5
1800.0,G4,0.01875,GFP75,RBS0.5,37.1,0.03914165931443374,GFP,2242.5,14.5
1800.0,G5,0.01875,GFP50,RBS1,37.1,0.038741667444507286,GFP,2680.5,16.5
1800.0,G6,0.01875,GFP50,RBS0.5,37.1,0.037841667110721275,GFP,3098.5,20.5
1800.0,G7,0.01875,GFP10,RBS2,37.1,0.04154167013863723,GFP,2718.5,15.5
1800.0,G8,0.01875,GFP25,RBS0.125,37.1,0.03944166439274947,GFP,2228.5,14.5
1800.0,G9,0.01875,GFP75,RBS0.125,37.1,0.03924166100720565,GFP,3167.5,20.5
1800.0,G10,0.01875,GFP50,RBS4,37.1,0.03484166103104751,GFP,2568.5,16.5
1800.0,G11,0.01875,GFP25,RBS0.5,37.1,0.040441666419307395,GFP,2074.5,10.5
2700.0,B2,0.01875,GFP25,RBS2,37.4,0.05046667344868183,GFP,2088.1666666666665,14.333333333333334
2700.0,B3,0.01875,GFP10,RBS0.25,37.4,0.060966672375798225,GFP,1369.1666666666665,8.333333333333334
2700.0,B4,0.01875,GFP50,RBS0.25,37.4,0.05786666460335255,GFP,3042.1666666666665,18.333333333333332
2700.0,B6,0.01875,GFP25,RBS4,37.4,0.05286666937172413,GFP,1925.1666666666665,12.333333333333334
2700.0,B7,0.01875,GFP25,RBS1,37.4,0.0485666710883379,GFP,1987.1666666666665,13.333333333333334
2700.0,B9,0.01875,GFP25,RBS0.5,37.4,0.05556667037308216,GFP,2371.1666666666665,14.333333333333334
2700.0,B11,0.01875,GFP10,RBS0.5,37.4,0.060966672375798225,GFP,1688.1666666666665,10.333333333333334
2700.0,C2,0.01875,GFP10,RBS1,37.4,0.053566666319966316,GFP,2062.1666666666665,12.333333333333334
2700.0,C3,0.01875,GFP75,RBS0.25,37.4,0.05126667208969593,GFP,3540.1666666666665,21.333333333333332
2700.0,C4,0.01875,GFP10,RBS2,37.4,0.04976666159927845,GFP,2823.1666666666665,17.333333333333332
2700.0,C5,0.01875,GFP25,RBS2,37.4,0.049166666343808174,GFP,2122.1666666666665,13.333333333333334
2700.0,C6,0.01875,GFP10,RBS1,37.4,0.05306667275726795,GFP,2028.1666666666665,13.333333333333334
2700.0,C7,0.01875,GFP75,RBS2,37.4,0.05036667175590992,GFP,2864.1666666666665,15.333333333333334
2700.0,C8,0.01875,GFP25,RBS0.25,37.4,0.05816666968166828,GFP,2352.1666666666665,13.333333333333334
2700.0,C9,0.01875,GFP50,RBS0.5,37.4,0.05196666903793812,GFP,3137.1666666666665,18.333333333333332
2700.0,C10,0.01875,GFP10,RBS0.125,37.4,0.05826667137444019,GFP,1833.1666666666665,10.333333333333334
2700.0,D2,0.01875,GFP75,RBS0.125,37.4,0.050866665318608284,GFP,3085.1666666666665,19.333333333333332
2700.0,D3,0.01875,GFP75,RBS4,37.4,0.042366670444607735,GFP,2401.1666666666665,14.333333333333334
2700.0,D4,0.01875,GFP50,RBS0.125,37.4,0.05036667175590992,GFP,3403.1666666666665,19.333333333333332
2700.0,D5,0.01875,GFP50,RBS0.125,37.4,0.05296667106449604,GFP,3419.1666666666665,20.333333333333332
2700.0,D6,0.01875,GFP10,RBS0.125,37.4,0.05766666121780872,GFP,1908.1666666666665,11.333333333333334
2700.0,D7,0.01875,GFP50,RBS0.25,37.4,0.05706666596233845,GFP,3095.1666666666665,19.333333333333332
2700.0,D8,0.01875,GFP10,RBS4,37.4,0.055266665294766426,GFP,1200.1666666666665,8.333333333333334
2700.0,D9,0.01875,GFP25,RBS0.125,37.4,0.05216667242348194,GFP,2346.1666666666665,15.333333333333334
2700.0,D10,0.01875,GFP75,RBS2,37.4,0.050066666677594185,GFP,2946.1666666666665,18.333333333333332
2700.0,E2,0.01875,GFP10,RBS0.25,37.4,0.057466672733426094,GFP,1393.1666666666665,8.333333333333334
2700.0,E3,0.01875,GFP25,RBS4,37.4,0.04846666939556599,GFP,1970.1666666666665,11.333333333333334
2700.0,E5,0.01875,GFP50,RBS2,37.4,0.05236666090786457,GFP,3490.1666666666665,21.333333333333332
2700.0,E8,0.01875,GFP50,RBS2,37.4,0.045866670086979866,GFP,3555.1666666666665,21.333333333333332
