time,well,iptg,strain,rbs,temp,OD600,fluor,mCherry_high,mCherry_low
1825.0,G7,0.01875,MCH75,RBS1,37.1,0.04024999712904294,mCherry,377.0833333333333,94.91666666666667
1825.0,G8,0.01875,MCH50,RBS0.5,37.1,0.034949996819098786,mCherry,371.0833333333333,88.91666666666667
1825.0,G9,0.01875,MCH75,RBS0.5,37.1,0.03844999646147092,mCherry,233.08333333333334,63.916666666666664
1825.0,G10,0.01875,MCH25,RBS4,37.1,0.038249993075927094,mCherry,361.0833333333333,88.91666666666667
1825.0,G11,0.01875,MCH10,RBS0.5,37.1,0.03515000020464261,mCherry,406.0833333333333,103.91666666666667
2737.0,B2,0.01875,MCH10,RBS0.25,37.166666666666664,0.05065833404660225,mCherry,681.0833333333334,155.66666666666666
2737.0,B3,0.01875,MCH10,RBS0.25,37.166666666666664,0.05245833471417427,mCherry,703.0833333333334,156.66666666666666
2737.0,B4,0.01875,MCH75,RBS0.125,37.166666666666664,0.051858339458703995,mCherry,361.0833333333333,83.66666666666667
2737.0,B5,0.01875,MCH75,RBS4,37.166666666666664,0.04995833709836006,mCherry,356.0833333333333,78.66666666666667
2737.0,B9,0.01875,MCH50,RBS2,37.166666666666664,0.05145833268761635,mCherry,570.0833333333334,140.66666666666666
2737.0,B10,0.01875,MCH25,RBS2,37.166666666666664,0.050958339124917984,mCherry,496.0833333333333,119.66666666666667
2737.0,B11,0.01875,MCH50,RBS0.25,37.166666666666664,0.05455834046006203,mCherry,383.0833333333333,96.66666666666667
2737.0,C2,0.01875,MCH25,RBS0.25,37.166666666666664,0.05855833366513252,mCherry,476.0833333333333,112.66666666666667
2737.0,C3,0.01875,MCH10,RBS1,37.166666666666664,0.06195833161473274,mCherry,547.0833333333334,128.66666666666666
2737.0,C4,0.01875,MCH50,RBS2,37.166666666666664,0.055558327585458755,mCherry,594.0833333333334,142.66666666666666
2737.0,C5,0.01875,MCH10,RBS1,37.166666666666664,0.05795833840966225,mCherry,555.0833333333334,128.66666666666666
2737.0,C6,0.01875,MCH10,RBS0.5,37.166666666666664,0.053658340126276016,mCherry,414.0833333333333,98.66666666666667
2737.0,C7,0.01875,MCH75,RBS0.25,37.166666666666664,0.05245833471417427,mCherry,296.0833333333333,65.66666666666667
2737.0,C8,0.01875,MCH25,RBS0.125,37.166666666666664,0.057858336716890335,mCherry,398.0833333333333,94.66666666666667
2737.0,C9,0.01875,MCH50,RBS1,37.166666666666664,0.0551583357155323,mCherry,621.0833333333334,148.66666666666666
2737.0,C10,0.01875,MCH75,RBS0.125,37.166666666666664,0.05235833302140236,mCherry,381.0833333333333,93.66666666666667
2737.0,C11,0.01875,MCH25,RBS4,37.166666666666664,0.048758331686258316,mCherry,364.0833333333333,90.66666666666667
2737.0,D2,0.01875,MCH25,RBS2,37.166666666666664,0.05715833976864815,mCherry,516.0833333333334,131.66666666666666
2737.0,D3,0.01875,MCH75,RBS0.5,37.166666666666664,0.04565833881497383,mCherry,251.08333333333334,55.666666666666664
2737.0,D4,0.01875,MCH50,RBS0.125,37.166666666666664,0.052958328276872635,mCherry,359.0833333333333,88.66666666666667
2737.0,D5,0.01875,MCH10,RBS2,37.166666666666664,0.050158340483903885,mCherry,507.0833333333333,122.66666666666667
2737.0,D7,0.01875,MCH50,RBS0.25,37.166666666666664,0.050358328968286514,mCherry,402.0833333333333,97.66666666666667
2737.0,D8,0.01875,MCH25,RBS0.5,37.166666666666664,0.04985833540558815,mCherry,300.0833333333333,71.66666666666667
2737.0,D9,0.01875,MCH10,RBS0.125,37.166666666666664,0.05495833232998848,mCherry,461.0833333333333,110.66666666666667
2737.0,D10,0.01875,MCH75,RBS2,37.166666666666664,0.048758331686258316,mCherry,435.0833333333333,104.66666666666667
2737.0,D11,0.01875,MCH50,RBS4,37.166666666666664,0.04855832830071449,mCherry,479.0833333333333,115.66666666666667
2737.0,E3,0.01875,MCH50,RBS0.125,37.166666666666664,0.06825833395123482,mCherry,382.0833333333333,92.66666666666667
2737.0,E4,0.01875,MCH50,RBS1,37.166666666666664,0.05765833333134651,mCherry,651.0833333333334,148.66666666666666
2737.0,E6,0.01875,MCH25,RBS1,37.166666666666664,0.05975833907723427,mCherry,507.0833333333333,120.66666666666667
2737.0,E7,0.01875,MCH25,RBS0.125,37.166666666666664,0.062058333307504654,mCherry,395.0833333333333,94.66666666666667
2737.0,E9,0.01875,MCH10,RBS4,37.166666666666664,0.05825832858681679,mCherry,380.0833333333333,99.66666666666667
2737.0,E10,0.01875,MCH50,RBS0.5,37.166666666666664,0.04625833407044411,mCherry,374.0833333333333,93.66666666666667
2737.0,E11,0.01875,MCH25,RBS0.5,37.166666666666664,0.051858339458703995,mCherry,307.0833333333333,72.66666666666667
2737.0,F5,0.01875,MCH75,RBS0.25,37.166666666666664,0.05395833030343056,mCherry,284.0833333333333,70.66666666666667
2737.0,F6,0.01875,MCH75,RBS2,37.166666666666664,0.055258337408304214,mCherry,445.0833333333333,112.66666666666667
2737.0,F7,0.01875,MCH50,RBS4,37.166666666666664,0.04935832694172859,mCherry,489.0833333333333,116.66666666666667
2737.0,F8,0.01875,MCH10,RBS4,37.166666666666664,0.05235833302140236,mCherry,385.0833333333333,96.66666666666667
2737.0,F9,0.01875,MCH10,RBS2,37.166666666666664,0.052758339792490005,mCherry,512.0833333333334,116.66666666666667
2737.0,F10,0.01875,MCH25,RBS0.25,37.166666666666664,0.048658329993486404,mCherry,477.0833333333333,114.66666666666667
2737.0,F11,0.01875,MCH75,RBS1,37.166666666666664,0.05285832658410072,mCherry,363.0833333333333,90.66666666666667
2737.0,G3,0.01875,MCH25,RBS1,37.166666666666664,0.06295833364129066,mCherry,510.0833333333333,133.66666666666666
2737.0,G5,0.01875,MCH75,RBS4,37.166666666666664,0.05285832658410072,mCherry,343.0833333333333,83.66666666666667
2737.0,G6,0.01875,MCH10,RBS0.125,37.166666666666664,0.06545833125710487,mCherry,477.0833333333333,119.66666666666667
